organism,drug_code,drug_name,drug_class,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,amplitude,NA,0.06655405791785493,0.036468141328633547,0.09663997450707631,0.015350239507733442,-4.335701595035376,1.4559656750449973e-5,4.367897025134992e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,phase,NA,6.704599809465414,2.7745035223293115,10.634696096601516,2.005188012706458,16.309991682686704,1.2208924505364722e-59,4.3952128219313e-59
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2010,-0.005911939291651421,-0.016394904493921704,0.0045710259106188636,0.005348549914671178,-1.1053349760156213,0.2690201027600489,0.541002029885911
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2011,0.0036800872605286137,-0.0019304085447823189,0.009290583065839547,0.0028625504598889617,1.285597341285423,0.19858993339000713,0.46939438801274413
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2012,2.3125810252111253e-4,-0.005475017053329061,0.005937533258371287,0.002911418373429587,0.07943142237187147,0.9366898129408836,0.95731963371384
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2013,-0.003109142378093733,-0.009031688639602381,0.0028134038834149158,0.003021762801880514,-1.028916755530527,0.30352406730407333,0.5795110370369305
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2014,-2.3248821551722078e-4,-0.00612449348567126,0.005659517054636819,0.0030061803771035726,-0.07733674841601523,0.9383559852788346,0.95731963371384
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2015,-0.009099672565740785,-0.015108355125821881,-0.003090990005659689,0.003065710700541857,-2.9682098066632445,0.002996901470975096,0.023021652208854146
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2016,-3.403950069157527e-4,-0.0059930650130806335,0.0053122749992491275,0.002884068304699689,-0.11802598654167352,0.906047569803849,0.9396451114447777
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2017,-0.006204476107571935,-0.011803723349036392,-6.052288661074776e-4,0.0028568112912434143,-2.171818673004287,0.029874305698862475,0.14024326841965995
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2018,-6.576971078371007e-4,-0.006193968349718952,0.00487857413404475,0.002824680088793087,-0.23283950293929312,0.8158870466563188,0.8909929999893553
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,BWH_2019,0.0039842594272679775,-0.0012593134821360912,0.009227832336672046,0.0026753414607435157,1.4892526751185977,0.1364275270214239,0.3535073421983439
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,MGH_2009,-0.0034671013693343346,-0.00768604915328963,7.5184641462096e-4,0.00215256393343644,-1.610684503014651,0.10725519284568265,0.30722250154102315
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,MGH_2010,0.0022603137688903853,-0.0019110676194898108,0.006431695157270581,0.002128294918316623,1.062030336791004,0.2882273478757248,0.556690534754257
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,MGH_2011,-0.0010610330296107217,-0.0051704590757811475,0.0030483930165597045,0.0020966844689928265,-0.5060527920638458,0.6128219534548907,0.7845978040445191
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,MGH_2012,-0.0011988084557929717,-0.005343870751860561,0.0029462538402746175,0.002114866563244689,-0.5668482714832492,0.5708199672569945,0.7507282059644519
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,MGH_2013,-0.0024397026080396965,-0.006657387586978635,0.0017779823708992414,0.0021519196333236222,-1.1337331423811565,0.2569122621129597,0.5317620195911347
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,MGH_2014,-0.0034732825929722285,-0.007579578468229781,6.330132822853249e-4,0.0020950874136706045,-1.6578222800198195,0.09735998920698337,0.2870437225170371
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,MGH_2015,-0.0033026645692789667,-0.007517783198142926,9.124540595849919e-4,0.0021506102469801883,-1.535687172474163,0.12462182644335053,0.33697741870281983
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,slope,MGH_2016,-0.0024229638740751536,-0.006590117282546328,0.0017441895343960206,0.002126137746071433,-1.1396081361859929,0.25445537816599967,0.5317620195911347
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2010,0.8449290319120496,0.47032916119910195,1.2195289026249974,0.19112589499998153,4.420798301099551,9.855607813178602e-6,1.144740701324525e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2011,0.3837856503616076,0.21342600317859364,0.5541452975446216,0.08691978450970998,4.415400389294962,1.0104683971214737e-5,1.1656597891708468e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2012,0.43734415192261833,0.266400521389332,0.6082877824559046,0.08721774067363887,5.0143944172908785,5.33931739214647e-7,6.659370031533235e-7
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2013,0.3711781957907021,0.19172471673315072,0.5506316748482535,0.0915595799071093,4.0539525865810715,5.04401189940418e-5,5.701926494978638e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2014,0.22540929381610386,0.0483853597056938,0.4024332279265139,0.09031999338087451,2.495674383694484,0.01257518116894884,0.013450668465521226
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2015,0.4427560068666709,0.26029715767547634,0.6252148560578654,0.0930929601923335,4.756063250668156,1.9798692778440253e-6,2.3814797719262652e-6
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2016,0.04652730860821282,-0.12569220183360402,0.21874681905002963,0.08786871177239092,0.5295093972554641,0.5964546180224779,0.6090684619081496
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2017,0.23247652590952242,0.06120343372623993,0.4037496180928049,0.08738583644100752,2.6603456049363654,0.007808689466671945,0.008405531973678718
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2018,-0.07883911904637093,-0.24846321060754517,0.09078497251480332,0.08654449413313076,-0.9109663166450924,0.3623177744183329,0.3733640480286479
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,BWH_2019,-0.2702667013305156,-0.429900416383616,-0.11063298627741525,0.08144726959896753,-3.3183027824169278,9.063473282207538e-4,0.001004411137503655
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,MGH_2009,0.49632002685161725,0.36757212374280746,0.625067929960427,0.06568891271694624,7.555613364926011,4.243987967332427e-14,5.90316021793564e-14
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,MGH_2010,0.24717295777562504,0.12210525708776918,0.37224065846348087,0.06381122391756887,3.873502851080278,1.0742684692717634e-4,1.1983588865143763e-4
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,MGH_2011,0.29745485401811367,0.1739858757824138,0.4209238322538135,0.0629955342085913,4.721840329715736,2.343906611595126e-6,2.8093632436849383e-6
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,MGH_2012,0.23216444550335252,0.10763289541956916,0.3566959955871359,0.06353767266443282,3.653965210993851,2.58500901837308e-4,2.874121869112175e-4
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,MGH_2013,0.25304413017387517,0.1271703843629045,0.37891787598484583,0.06422247898627054,3.940117762006211,8.155877294163467e-5,9.158426994774924e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,MGH_2014,0.2784838128136801,0.15370659320785435,0.4032610324195059,0.06366301656053508,4.374342088375266,1.2205994565640028e-5,1.4032742051654182e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,MGH_2015,0.1966131594610287,0.06850473077726374,0.3247215881447937,0.06536264425992924,3.0080355788415214,0.0026308090980920224,0.0028592073156112653
S. aureus,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,189215.0320473659,intercept,MGH_2016,0.1967138170873028,0.07003384446332869,0.32339378971127686,0.06463382675559838,3.0435118414254196,0.00233962852133735,0.0025509498071355622
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,amplitude,NA,0.01579973841521538,-0.015370724609795279,0.04697020144022604,0.015903589693932796,-0.9934699473064855,0.3204861282390142,0.33933825342954443
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,phase,NA,13.152069946914304,4.393184508447382,21.91095538538123,4.468901218367222,0.03402848697780455,0.9728545797278243,0.9728545797278243
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2010,-0.011673004476448865,-0.02555345941537962,0.0022074504624818875,0.007081994898078748,-1.6482650219948052,0.09930501534855661,0.2893542688604494
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2011,5.092011552254304e-4,-0.006895203659666486,0.007913605970117346,0.003777826977075558,0.13478678571447086,0.8927810339196218,0.9396451114447777
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2012,0.002835981797392184,-0.004795709741185203,0.010467673335969572,0.0038937917220802,0.7283342304392961,0.46641265932160025,0.694482285685907
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2013,-0.0010926028497408476,-0.009005219254732518,0.006820013555250823,0.004037123369309529,-0.27063895496652013,0.7866699259503358,0.8813090034679892
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2014,-0.008569116627063124,-0.01649242708989288,-6.458061642333687e-4,0.00404257962152765,-2.119714991247332,0.03403533969039245,0.1474864719917006
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2015,-0.007762862554628867,-0.015802543186739546,2.7681807748181336e-4,0.004101953247879378,-1.8924795300000312,0.05843328737066983,0.2146788166444174
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2016,-0.0026100688838953156,-0.0100600911257895,0.004839953357998869,0.0038011016022023933,-0.6866611727460843,0.49229967388538265,0.7050732617510989
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2017,-0.006694970643788165,-0.014060924582507253,6.709832949309243e-4,0.003758208822621638,-1.7814259291525771,0.07484938224921456,0.24562224466247107
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2018,-0.006339246674922302,-0.013624453523671719,9.459601738271159e-4,0.0037170105707116053,-1.7054691005919527,0.08811360999716845,0.26356106353135345
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,BWH_2019,-0.0020924632527465946,-0.008970084154951574,0.004785157649458385,0.00350905473593126,-0.5963039650879884,0.5509750683930636,0.7428610560578234
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,MGH_2009,-0.002591868066620462,-0.008037245975272231,0.002853509842031307,0.002778305087034362,-0.9328954112044953,0.350878787299722,0.6197118905745052
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,MGH_2010,0.0019351277610669456,-0.0034202792895395512,0.007290534811673442,0.0027324007445286066,0.7082152077955145,0.47881515265682095,0.7006039896017553
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,MGH_2011,-0.0024569858291409326,-0.007752497688697724,0.0028385260304158596,0.002701841412049974,-0.9093745540293345,0.3631571345795608,0.6197118905745052
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,MGH_2012,0.0029689560296191396,-0.0023618597580050485,0.008299771817243328,0.0027198539512322596,1.0915865641513662,0.27502048702157617,0.5455625282281588
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,MGH_2013,-0.0031623517921370997,-0.00858617579519804,0.0022614722109238405,0.0027673079943526377,-1.1427538237849364,0.2531466648340915,0.5317620195911347
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,MGH_2014,-0.00702339171141819,-0.012305534620221471,-0.0017412488026149094,0.0026950203934705693,-2.6060625472201604,0.009161875793860227,0.05955219266009148
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,MGH_2015,-0.005327863378508694,-0.01073246163796691,7.673488094952097e-5,0.002757498761247144,-1.9321362726919384,0.053348719800187384,0.20260525047711614
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,slope,MGH_2016,-8.38124859374257e-4,-0.0062037875193211,0.004527537800572586,0.002737633294423013,-0.3061494251555343,0.759492240122003,0.8761378060110478
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2010,1.0720869227170071,0.5741200781614582,1.570053767272556,0.2540693851945485,4.219661971063842,2.4512948017386566e-5,2.8086021796192064e-5
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2011,0.7398981801877482,0.5139440599876746,0.9658523003878219,0.11528483277364837,6.418001070795437,1.393930858098507e-10,1.8696374207829179e-10
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2012,0.6490337187981242,0.4187865740505001,0.8792808635457483,0.11747519166871648,5.524857713179294,3.315049654084077e-8,4.3095645503093e-8
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2013,0.5969086819760161,0.3554100972672748,0.8384072666847574,0.12321582774665832,4.844415631434206,1.2739054035240074e-6,1.548849015795376e-6
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2014,0.5979046190320244,0.3597736415168096,0.8360355965472392,0.12149762923888482,4.921121694123292,8.634166649310243e-7,1.0612175736243135e-6
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2015,0.6443604951200982,0.3955250077055448,0.8931959825346516,0.12695921423931056,5.075334618135845,3.88293718989641e-7,4.860862111796246e-7
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2016,0.6471125472211441,0.41858064658048355,0.8756444478618046,0.11660005104343298,5.549847889690011,2.8746446302962213e-8,3.751466737606652e-8
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2017,0.6625318439781595,0.435249252709609,0.8898144352467099,0.11596263658992029,5.71332166515907,1.1146282760355432e-8,1.4659313513619206e-8
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2018,0.5652714271039359,0.3400767835730686,0.7904660706348031,0.11489733755679897,4.919795698699255,8.692833823782596e-7,1.0645571856661295e-6
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,BWH_2019,0.5138206154498391,0.30239678647108537,0.7252444444285929,0.10787128265949682,4.76327529238481,1.910458991329872e-6,2.3061969252482025e-6
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,MGH_2009,1.0205583833763034,0.8518654492326452,1.1892513175199617,0.08606940508819892,11.857388607839157,2.1926211023768864e-32,3.236270448049728e-32
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,MGH_2010,0.755144431604378,0.5918947462303734,0.9183941169783827,0.08329218631653303,9.066209749070858,1.2786652294243725e-19,1.8469608869463157e-19
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,MGH_2011,0.7275655278932539,0.5662186293020582,0.8889124264844496,0.08232135889428552,8.838113676276537,1.0065503472089644e-18,1.4415848193077542e-18
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,MGH_2012,0.5348923254594047,0.3725833590235565,0.6972012918952528,0.08281221885510176,6.459099065988278,1.0635892554997455e-10,1.4322436986410914e-10
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,MGH_2013,0.7485744828333197,0.5842897411909816,0.9128592244756578,0.08382028595331098,8.930707815173593,4.382852562486666e-19,6.303847515406354e-19
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,MGH_2014,0.7632796375439945,0.6005577570963662,0.9260015179916229,0.08302289314046477,9.193604422488832,3.9501629750408415e-20,5.73027933718371e-20
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,MGH_2015,0.6043592787258913,0.4375583999438451,0.7711601575079376,0.085104052981458,7.101415943816046,1.2524076283801156e-12,1.713820965151737e-12
S. aureus,ERY,Erythromycin,Macrolides,26,0.241660973353061,215797.85598730049,intercept,MGH_2016,0.6616974763794088,0.4963783066810882,0.8270166460777294,0.08434806506769368,7.844844761386788,4.42634867872369e-15,6.1822555925975505e-15
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,amplitude,NA,0.05212524685228834,0.01513748049402773,0.08911301321054894,0.018871656137569567,-2.762091809659341,0.005745473770468979,0.009401684351676511
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,phase,NA,4.977196030278648,-2.375078762827947,12.329470823385236,3.7512295384509096,8.257878040454662,1.5212309364814576e-16,2.7382156856666236e-16
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2010,-0.013121280061791979,-0.027299844890282404,0.0010572847666984464,0.007234094575374415,-1.813810964879853,0.069713238860633,0.2404395381111628
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2011,0.0015354154480197257,-0.006080540393964896,0.009151371290004347,0.003885763157924488,0.395138711655252,0.6927423226865266,0.8362389466715927
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2012,0.0039046245211469283,-0.003924253530912707,0.011733502573206564,0.003994398934782898,0.9775249255015012,0.32831439969786613,0.6130953983308218
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2013,-6.91028398293473e-5,-0.008168743049793984,0.008030537370135288,0.004132545431371988,-0.01672161648962331,0.9866587734266752,0.9866587734266752
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2014,-0.0075564826475911714,-0.015666205456774045,5.532401615917035e-4,0.004137689709173911,-1.8262564809626145,0.0678180083164321,0.23877590428077136
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2015,-0.006657153593087369,-0.014889995145741356,0.001575687959566619,0.0042005065488925275,-1.5848454265218421,0.11300821870223636,0.3209813270702176
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2016,-0.0016651518568837327,-0.009317071445939434,0.0059867677321719685,0.0039041123456415878,-0.426512279735661,0.6697365648831867,0.8261713829580916
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2017,-0.005726352457932647,-0.013293939577071461,0.0018412346612061677,0.003861084784634299,-1.4830942021064726,0.1380561218052704,0.3535073421983439
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2018,-0.005316384243369162,-0.012804792322756515,0.0021720238360181917,0.003820686573046731,-1.3914735327608192,0.1640884976216317,0.41082897923045564
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,BWH_2019,-0.0010703565041486971,-0.008163059006640428,0.006022345998343034,0.0036187922627344514,-0.2957772722051496,0.7674014939684868,0.8778441868878986
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,MGH_2009,-0.001636518112521207,-0.007388476215441603,0.004115439990399189,0.0029347264277767905,-0.5576390688521368,0.5770935411302549,0.753118211976935
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,MGH_2010,0.0030060566076584236,-0.0026660597036564596,0.008678172918973307,0.002893990071274684,1.0387238841957667,0.2989385392609904,0.5740978765353111
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,MGH_2011,-0.0014260949755189893,-0.007007627250321108,0.004155437299283129,0.0028477728768633173,-0.5007755313302104,0.6165314643443074,0.7863684337674561
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,MGH_2012,0.0039332170430214555,-0.0016920177642063697,0.00955845185024928,0.0028700704970085985,1.3704252376800317,0.17056077513947432,0.42079957662147677
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,MGH_2013,-0.0020726576161135585,-0.007801042070232198,0.0036557268380050805,0.002922698834929318,-0.709158806012828,0.4782294682527448,0.7006039896017553
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,MGH_2014,-0.006082446032855052,-0.011647582224073565,-5.173098416365388e-4,0.0028394073743781005,-2.1421533548659095,0.03218629122074749,0.1470657922780731
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,MGH_2015,-0.004356724872213512,-0.010063818898300672,0.001350369153873648,0.0029118361720439716,-1.496212223078229,0.1346051073738291,0.3535073421983439
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,slope,MGH_2016,9.427578678791622e-5,-0.005545287003059716,0.005733838576635549,0.002877380826551807,0.03276444533096245,0.9738625712970439,0.9796593723166691
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2010,1.1416959411237486,0.6350551573566621,1.6483367248908352,0.2584949457048214,4.416705084932165,1.0044135649758522e-5,1.1626430991843768e-5
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2011,0.7141521158112271,0.48351360346035976,0.9447906281620944,0.11767487268649551,6.068858198078033,1.2981025399781327e-9,1.7342239466901537e-9
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2012,0.6211214546891645,0.3864017499975284,0.8558411593808005,0.11975715193905359,5.186508234641916,2.151645139313674e-7,2.713642004059783e-7
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2013,0.5711574664930498,0.32556428695599926,0.8167506460301003,0.12530494512871573,4.558139871545736,5.17391272152423e-6,6.0511505185992725e-6
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2014,0.5716688169306259,0.3292050863024053,0.8141325475588465,0.12370825818267255,4.621104729212798,3.82719065054594e-6,4.50728376266386e-6
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2015,0.6167973300450641,0.36421070269677314,0.8693839573933551,0.1288730963123109,4.786082958310541,1.7058633629698859e-6,2.0666014934903995e-6
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2016,0.6212570958747248,0.3880665189223825,0.8544476728270671,0.11897697038910912,5.221658391896598,1.780847444309311e-7,2.2544061280020492e-7
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2017,0.6375260695062919,0.4059451487514695,0.8691069902611143,0.11815570213611229,5.395643697092828,6.860925793086415e-8,8.817463566780261e-8
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2018,0.5383209289594619,0.3089037998254434,0.7677380580934805,0.11705170653319735,4.599001115859744,4.25632031951312e-6,4.9952648194285926e-6
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,BWH_2019,0.4884028198014535,0.2724926633001769,0.70431297630273,0.11016026733365941,4.433566036311009,9.289781899847574e-6,1.0827400972925795e-5
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,MGH_2009,0.9980792681443537,0.8226682932221182,1.173490243066589,0.08949703989759754,11.15209250815843,7.605939276353566e-29,1.1177423806119589e-28
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,MGH_2010,0.7297340013522775,0.5594735607294145,0.8999944419751406,0.08686916798770578,8.400379769443097,4.5737102319941127e-17,6.468259658636026e-17
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,MGH_2011,0.7019654182575917,0.5343278713508905,0.8696029651642929,0.08553093231763685,8.207152655026578,2.3221561454004213e-16,3.2567999051673954e-16
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,MGH_2012,0.5107029665754308,0.3415792112852176,0.679826721865644,0.0862892158346989,5.918502812144751,3.2714304716326336e-9,4.353320863826103e-9
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,MGH_2013,0.7224483984436219,0.5514057614928493,0.8934910353943945,0.08726825508016224,8.278478786816585,1.2802020330892176e-16,1.8029511966006483e-16
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,MGH_2014,0.7387741593952145,0.5697089345880663,0.9078393842023628,0.08625935279459891,8.564568773827764,1.1172966420651893e-17,1.5867490126808153e-17
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,MGH_2015,0.5801171933037174,0.40658328512798547,0.7536511014794492,0.08853933518398566,6.552084359999178,5.732682562156533e-11,7.781713678750635e-11
S. aureus,ERY,Erythromycin,Macrolides,52,0.1208304866765305,215789.8850750295,intercept,MGH_2016,0.637280229950885,0.46586843189240956,0.8086920280093604,0.08745660604508544,7.286816385515299,3.22361224647777e-13,4.44726914003872e-13
S. aureus,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,52354.98912047323,amplitude,NA,0.024291075336535423,0.01643041751452036,0.03215173315855049,0.0040106134010721274,6.056698292097132,1.4036075729088931e-9,9.712772549997538e-9
S. aureus,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,52354.98912047323,phase,NA,16.2891565542079,14.933804683787283,17.644508424628512,0.6915187631565973,-14.04277651334392,1.1288650232977605e-44,3.3865950698932813e-44
